molecule_chembl_id,canonical_smiles,pAffinity,MW,logP,TPSA,HBD,HBA,RotB,AromR,QED,scaffold,peptide_like
CHEMBL374757,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(CCc2c[nH]c3ccccc23)n1-c1ccccc1,6.853871964321762,531.6640000000003,5.152400000000004,117.41,4,4,9,6,0.2063142344027058,c1ccc(-n2c(CCc3c[nH]c4ccccc34)nnc2CCc2c[nH]c3ccccc23)cc1,True
CHEMBL374918,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(CCc2c[nH]c3ccccc23)n1CC(c1ccccc1)c1ccccc1,6.1938200260161125,635.8160000000004,6.995300000000006,117.41,4,4,12,7,0.11572208944581724,c1ccc(C(Cn2c(CCc3c[nH]c4ccccc34)nnc2CCc2c[nH]c3ccccc23)c2ccccc2)cc1,True
CHEMBL221662,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(CCc2c[nH]c3ccccc23)n1CCc1c[nH]c2ccccc12,6.823908740944319,598.7550000000003,5.887200000000004,133.2,5,4,11,7,0.127030826581492,c1ccc2c(CCc3nnc(CCc4c[nH]c5ccccc45)n3CCc3c[nH]c4ccccc34)c[nH]c2c1,True
CHEMBL375408,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(CCc2c[nH]c3ccccc23)n1CCc1ccccc1,7.096910013008056,559.7180000000004,5.405900000000004,117.41,4,4,11,6,0.16987654750104939,c1ccc(CCn2c(CCc3c[nH]c4ccccc34)nnc2CCc2c[nH]c3ccccc23)cc1,True
CHEMBL222789,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(CCc2c[nH]c3ccccc23)n1Cc1ccc(Br)cc1,7.0,624.5870000000003,5.974000000000004,117.41,4,4,10,6,0.15021272905543642,c1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2CCc2c[nH]c3ccccc23)cc1,True
CHEMBL373392,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(CCc2c[nH]c3ccccc23)n1Cc1ccc(Cl)c(Cl)c1,7.259637310505756,614.5810000000002,6.518300000000004,117.41,4,4,10,6,0.14061742215928855,c1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2CCc2c[nH]c3ccccc23)cc1,True
CHEMBL376736,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(CCc2c[nH]c3ccccc23)n1Cc1ccc(F)cc1,7.180456064458131,563.6810000000004,5.350600000000004,117.41,4,4,10,6,0.17973023132940258,c1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2CCc2c[nH]c3ccccc23)cc1,True
CHEMBL223726,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(CCc2c[nH]c3ccccc23)n1Cc1cccc2ccccc12,6.903089986991944,595.7510000000003,6.3647000000000045,117.41,4,4,10,7,0.1470967582082757,c1ccc2c(Cn3c(CCc4c[nH]c5ccccc45)nnc3CCc3c[nH]c4ccccc34)cccc2c1,True
CHEMBL374073,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(CCc2c[nH]c3ccccc23)n1Cc1ccccc1,7.823908740944319,545.6910000000004,5.211500000000004,117.41,4,4,10,6,0.18898238535431006,c1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2CCc2c[nH]c3ccccc23)cc1,True
CHEMBL221996,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(CCc2ccccc2)n1CCc1ccccc1,6.508638306165727,520.6810000000004,4.924600000000004,101.62,3,4,11,5,0.22995934852946362,c1ccc(CCc2nnc(CCc3c[nH]c4ccccc34)n2CCc2ccccc2)cc1,True
CHEMBL223638,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(CCc2ccccc2)n1Cc1ccc(Cl)c(Cl)c1,6.1938200260161125,575.5440000000002,6.037000000000004,101.62,3,4,10,5,0.18913178293770255,c1ccc(CCc2nnc(CCc3c[nH]c4ccccc34)n2Cc2ccccc2)cc1,True
CHEMBL222710,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(CCc2ccccc2)n1Cc1ccc(F)cc1,6.3979400086720375,524.6440000000003,4.8693000000000035,101.62,3,4,10,5,0.24262554029866096,c1ccc(CCc2nnc(CCc3c[nH]c4ccccc34)n2Cc2ccccc2)cc1,True
CHEMBL374921,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(CCc2ccccc2)n1Cc1cccc2ccccc12,6.886056647693163,556.7140000000003,5.883400000000004,101.62,3,4,10,6,0.1960209285940918,c1ccc(CCc2nnc(CCc3c[nH]c4ccccc34)n2Cc2cccc3ccccc23)cc1,True
CHEMBL266199,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(CCc2ccccc2)n1Cc1ccco1,6.376750709602099,496.6150000000003,4.3232000000000035,114.76,3,5,10,5,0.2663392333894911,c1ccc(CCc2nnc(CCc3c[nH]c4ccccc34)n2Cc2ccco2)cc1,False
CHEMBL426905,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(CCc2ccccc2)n1Cc1cccs1,6.2441251443275085,512.6830000000002,4.791700000000003,101.62,3,5,10,5,0.2503461303302055,c1ccc(CCc2nnc(CCc3c[nH]c4ccccc34)n2Cc2cccs2)cc1,True
CHEMBL375568,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(Cc2c[nH]c3ccccc23)[nH]1,5.657577319177793,441.53900000000016,3.495400000000001,128.26999999999998,5,4,7,5,0.2647297544782548,c1ccc2c(CCc3nnc(Cc4c[nH]c5ccccc45)[nH]3)c[nH]c2c1,False
CHEMBL373393,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(Cc2c[nH]c3ccccc23)n1CCc1ccccc1,6.522878745280337,545.6910000000004,5.2115000000000045,117.41,4,4,10,6,0.18898238535431006,c1ccc(CCn2c(CCc3c[nH]c4ccccc34)nnc2Cc2c[nH]c3ccccc23)cc1,True
CHEMBL223269,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(Cc2ccccc2)n1-c1ccc(Cl)c(Cl)c1,6.2839966563652006,547.4900000000002,5.7835000000000045,101.62,3,4,8,5,0.22916876157178712,c1ccc(Cc2nnc(CCc3c[nH]c4ccccc34)n2-c2ccccc2)cc1,False
CHEMBL221569,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(Cc2ccccc2)n1CCc1c[nH]c2ccccc12,6.154901959985743,545.6910000000003,5.2115000000000045,117.41,4,4,10,6,0.1889823853543103,c1ccc(Cc2nnc(CCc3c[nH]c4ccccc34)n2CCc2c[nH]c3ccccc23)cc1,True
CHEMBL223239,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(Cc2ccccc2)n1Cc1ccc(Br)cc1,6.356547323513812,571.5230000000003,5.298300000000004,101.62,3,4,9,5,0.22362960981323493,c1ccc(Cc2nnc(CCc3c[nH]c4ccccc34)n2Cc2ccccc2)cc1,True
CHEMBL434738,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(Cc2ccccc2)n1Cc1ccc(F)cc1,6.769551078621726,510.61700000000025,4.674900000000004,101.62,3,4,9,5,0.2681058382947441,c1ccc(Cc2nnc(CCc3c[nH]c4ccccc34)n2Cc2ccccc2)cc1,True
CHEMBL374919,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(Cc2ccccc2)n1Cc1cccc2ccccc12,6.657577319177793,542.6870000000002,5.6890000000000045,101.62,3,4,9,6,0.21848193131474222,c1ccc(Cc2nnc(CCc3c[nH]c4ccccc34)n2Cc2cccc3ccccc23)cc1,True
CHEMBL373772,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nnc(Cc2ccccc2)n1Cc1ccccc1,6.301029995663981,492.62700000000024,4.535800000000004,101.62,3,4,9,5,0.2812243796973881,c1ccc(Cc2nnc(CCc3c[nH]c4ccccc34)n2Cc2ccccc2)cc1,False
CHEMBL373993,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)c1nncn1CCc1c[nH]c2ccccc12,6.070581074285707,455.5660000000002,3.620700000000001,117.41,4,4,8,5,0.2857890894719937,c1ccc2c(CCc3nncn3CCc3c[nH]c4ccccc34)c[nH]c2c1,False
CHEMBL308716,CC(C)(N)CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,6.376750709602099,509.6140000000002,3.625300000000001,129.89000000000001,3,6,7,4,0.34886461897844473,O=C1CCCc2ccccc2N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,False
CHEMBL1079108,CC(C)(N)Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)NC(C)(C)c3cccc4ccccc34)cc2)cc1,8.698970004336019,530.6940000000002,5.977200000000004,113.32,4,4,8,4,0.2244772239589725,O=C(NCc1cccc2ccccc12)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,False
CHEMBL1078677,CC(C)(N)Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)NCCc3ccccc3)cc2)cc1,6.860120913598763,466.60700000000014,4.131400000000002,113.32,4,4,9,3,0.3796271026901803,O=C(NCCc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,False
CHEMBL1079107,CC(C)(N)Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)NCc3cccc4ccccc34)cc2)cc1,7.6777807052660805,502.64000000000016,5.242100000000003,113.32,4,4,8,4,0.26375663564529445,O=C(NCc1cccc2ccccc12)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,False
CHEMBL1078608,CC(C)(N)Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)NCc3ccccc3)cc2)cc1,6.892790030352131,452.5800000000001,4.088900000000002,113.32,4,4,8,3,0.4121773384924163,O=C(NCc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,False
CHEMBL1079091,CC(C)(N)Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)Nc3ccc(C(C)(C)C)cc3)cc2)cc1,7.795880017344075,494.6610000000002,5.708700000000005,113.32,4,4,7,3,0.33686778229591474,O=C(Nc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,False
CHEMBL1078498,CC(C)(N)Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)Nc3ccccc3)cc2)cc1,6.580044251510242,438.55300000000005,4.411200000000003,113.32,4,4,7,3,0.43742192848930894,O=C(Nc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,False
CHEMBL208424,CC(C)=CCOCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,9.059593203859604,467.5950000000002,3.806400000000002,133.22,3,8,9,3,0.3195406210346526,c1ccc(CNc2ccc(-c3cncnc3)cc2)cc1,False
CHEMBL3978455,CC(C)C1NCCOc2ccccc2/C=C\CNC(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C1=O,7.0,506.6470000000003,2.397000000000001,99.77000000000001,3,5,3,2,0.5938331770276178,O=C1CNCCOc2ccccc2C=CCNC(=O)C(Cc2ccccc2)NC(=O)CN1,False
CHEMBL276137,CC(C)CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)C(C)(C)N,6.74747251699518,530.6730000000001,3.2611000000000008,144.9,6,4,11,4,0.16535715087425096,O=C(CCc1c[nH]c2ccccc12)NCCc1c[nH]c2ccccc12,True
CHEMBL213703,CC(C)CC(=O)Nc1ccc(-c2c(N)nc(N)nc2COCc2ccccc2)cc1,7.05462187404089,405.5020000000002,4.009400000000001,116.15,3,6,8,3,0.5213306562353258,c1ccc(COCc2ncncc2-c2ccccc2)cc1,False
CHEMBL205794,CC(C)CCNCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,6.5311909103030885,468.6270000000002,3.4593000000000016,136.01999999999998,4,8,10,3,0.332174512003059,c1ccc(CNc2ccc(-c3cncnc3)cc2)cc1,False
CHEMBL205445,CC(C)CCOCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,8.360166527975771,469.6110000000002,3.886300000000003,133.22,3,8,10,3,0.38093241566210995,c1ccc(CNc2ccc(-c3cncnc3)cc2)cc1,False
CHEMBL2163465,CC(C)CN(NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,5.266802734893431,836.0109999999996,1.7719000000000047,275.45,10,8,21,5,0.03834955074961966,O=C(CCc1c[nH]c2ccccc12)NNC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1,True
CHEMBL2163464,CC(C)CN(NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](C)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,5.442492798094342,850.0379999999997,2.160400000000005,275.45,10,8,21,5,0.03851685293351036,O=C(CCc1c[nH]c2ccccc12)NNC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1,True
CHEMBL2163453,CC(C)CN(NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](C)C(N)=O,5.087777943467584,859.005,1.9972000000000054,278.10999999999996,10,8,19,6,0.05369727169097318,O=C(CCc1cnc[nH]1)NC(Cc1c[nH]c2ccccc12)C(=O)NNC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1,True
CHEMBL2163477,CC(C)CN(NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,5.920818753952375,916.1009999999997,2.106300000000006,304.12999999999994,11,9,23,6,0.03309891112107232,O=C(CCc1cnc[nH]1)NC(Cc1c[nH]c2ccccc12)C(=O)NNC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1,True
CHEMBL2163467,CC(C)CN(NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(N)=O,5.341988603342887,787.926,2.492500000000004,249.01,9,7,17,6,0.062460480772776834,O=C(CCc1cnc[nH]1)NC(Cc1c[nH]c2ccccc12)C(=O)NNC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1,True
CHEMBL2163468,CC(C)CN(NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,4.0675262353228465,640.7490000000001,1.7650000000000023,219.91,8,6,13,5,0.08958027364095747,O=C(CCc1cnc[nH]1)NC(Cc1c[nH]c2ccccc12)C(=O)NNC(=O)NCCc1c[nH]c2ccccc12,True
CHEMBL2163466,CC(C)CN(NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,5.931814138253838,876.0759999999997,2.565200000000006,261.46000000000004,10,8,21,5,0.038625539247040534,O=C(NNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CCCN1)NC(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1,True
CHEMBL2163449,CC(C)CN(NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,4.950781977329818,850.0379999999997,2.160400000000005,275.45,10,8,21,5,0.03851685293351036,O=C(CCc1c[nH]c2ccccc12)NNC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1,True
CHEMBL2163479,CC(C)CN(NC(=O)[C@H](C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,4.709965388637482,800.9659999999997,0.4022000000000099,288.34,10,9,21,4,0.04118528061346796,O=C(CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCc1cnc[nH]1)NNC(=O)NCCc1ccccc1,True
CHEMBL2048817,CC(C)COc1ccc(CN2CC3(CCN(C(=O)Cc4n[nH]c5ccccc45)CC3)C2)cc1,7.387345359137068,446.5950000000002,4.264800000000003,61.46,1,4,7,3,0.5889807565073611,O=C(Cc1n[nH]c2ccccc12)N1CCC2(CC1)CN(Cc1ccccc1)C2,False
CHEMBL2048816,CC(C)COc1ccc(CN2CC3(CCN(C(=O)Cc4nc5ccccc5s4)CC3)C2)cc1,7.333780770042198,463.6470000000002,4.998200000000005,45.67,0,5,7,3,0.4947834180991594,O=C(Cc1nc2ccccc2s1)N1CCC2(CC1)CN(Cc1ccccc1)C2,False
CHEMBL3961696,CC(C)C[C@@H]1NCCOc2ccccc2/C=C\CNC(=O)C2(CCCC2)NC(=O)C2(CCCC2)NC1=O,7.0,510.6790000000005,3.0707000000000013,108.56,4,5,2,1,0.4891196623845486,O=C1CNCCOc2ccccc2C=CCNC(=O)C2(CCCC2)NC(=O)C2(CCCC2)N1,False
CHEMBL3970499,CC(C)C[C@@H]1NCCOc2ccccc2/C=C\CNC(=O)[C@H](CC(C)C)NC(=O)C2(CCCC2)NC1=O,7.0,512.6950000000004,3.172600000000001,108.56,4,5,4,1,0.49565218877223394,O=C1CNC(=O)C2(CCCC2)NC(=O)CNCCOc2ccccc2C=CCN1,False
CHEMBL3908583,CC(C)C[C@@H]1NCCOc2ccccc2/C=C\CNC(=O)[C@H](Cc2ccc(-c3ccccc3)cc2)NC(=O)C2(CCCC2)NC1=O,7.0,622.81,5.036200000000004,108.56,4,5,5,3,0.319199750776815,O=C1CNCCOc2ccccc2C=CCNC(=O)C(Cc2ccc(-c3ccccc3)cc2)NC(=O)C2(CCCC2)N1,False
CHEMBL3922810,CC(C)C[C@@H]1NCCOc2ccccc2/C=C\CNC(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)C2(CCCC2)NC1=O,8.0,581.1570000000002,4.022600000000002,108.56,4,5,4,2,0.43677099164714694,O=C1CNCCOc2ccccc2C=CCNC(=O)C(Cc2ccccc2)NC(=O)C2(CCCC2)N1,False
CHEMBL3913052,CC(C)C[C@@H]1NCCOc2ccccc2/C=C\CNC(=O)[C@H](Cc2ccc(F)cc2)NC(=O)C2(CCCC2)NC1=O,8.0,564.7020000000002,3.508300000000001,108.56,4,5,4,2,0.4547574679033867,O=C1CNCCOc2ccccc2C=CCNC(=O)C(Cc2ccccc2)NC(=O)C2(CCCC2)N1,False
CHEMBL3982825,CC(C)C[C@@H]1NCCOc2ccccc2/C=C\CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)C2(CCCC2)NC1=O,8.0,596.772,4.522400000000003,108.56,4,5,4,3,0.3543126222842195,O=C1CNCCOc2ccccc2C=CCNC(=O)C(Cc2ccc3ccccc3c2)NC(=O)C2(CCCC2)N1,False
CHEMBL3918046,CC(C)C[C@@H]1NCCOc2ccccc2/C=C\CNC(=O)[C@H](Cc2cccc(Cl)c2)NC(=O)C2(CCCC2)NC1=O,10.0,581.1570000000002,4.022600000000002,108.56,4,5,4,2,0.43677099164714694,O=C1CNCCOc2ccccc2C=CCNC(=O)C(Cc2ccccc2)NC(=O)C2(CCCC2)N1,False
CHEMBL3953053,CC(C)C[C@@H]1NCCOc2ccccc2/C=C\CNC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)C2(CCCC2)NC1=O,8.0,596.772,4.522400000000003,108.56,4,5,4,3,0.3543126222842195,O=C1CNCCOc2ccccc2C=CCNC(=O)C(Cc2cccc3ccccc23)NC(=O)C2(CCCC2)N1,False
CHEMBL3927481,CC(C)C[C@@H]1NCCOc2ccccc2/C=C\CNC(=O)[C@H](Cc2ccccc2)NC(=O)C2(CCCC2)NC1=O,8.0,546.7120000000003,3.369200000000001,108.56,4,5,4,2,0.4704239991806147,O=C1CNCCOc2ccccc2C=CCNC(=O)C(Cc2ccccc2)NC(=O)C2(CCCC2)N1,False
CHEMBL3915269,CC(C)C[C@@H]1NCCOc2ccccc2/C=C\CNC(=O)[C@H](Cc2ccccc2Cl)NC(=O)C2(CCCC2)NC1=O,10.0,581.1570000000002,4.022600000000002,108.56,4,5,4,2,0.43677099164714694,O=C1CNCCOc2ccccc2C=CCNC(=O)C(Cc2ccccc2)NC(=O)C2(CCCC2)N1,False
CHEMBL3912534,CC(C)C[C@@H]1NCCOc2ccccc2/C=C\CNC(=O)[C@H](Cc2cccs2)NC(=O)C2(CCCC2)NC1=O,7.0,552.7410000000003,3.4307000000000007,108.56,4,6,4,2,0.46493494259438545,O=C1CNCCOc2ccccc2C=CCNC(=O)C(Cc2cccs2)NC(=O)C2(CCCC2)N1,False
CHEMBL3981446,CC(C)C[C@@H]1NCCOc2ccccc2/C=C\CNC(=O)[C@H](Cc2ccncc2)NC(=O)C2(CCCC2)NC1=O,6.0,547.7000000000004,2.7642000000000007,121.44999999999999,4,6,4,2,0.4672242912330373,O=C1CNCCOc2ccccc2C=CCNC(=O)C(Cc2ccncc2)NC(=O)C2(CCCC2)N1,False
CHEMBL3890296,CC(C)C[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@@H](Cc2ccccc2)NC(=O)C2(CCCC2)NC1=O,8.0,548.7280000000003,3.2886000000000006,108.56,4,5,4,2,0.46908885000688216,O=C1CNCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2)NC(=O)C2(CCCC2)N1,False
CHEMBL1923608,CC(C)C[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](C)N(C)C1=O,7.801029995663981,522.6900000000002,2.706500000000001,99.77000000000001,3,5,4,2,0.5735543559871153,O=C1CNCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,False
CHEMBL3920479,CC(C)C[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@H](CCc2ccccc2)NC(=O)C2(CCCC2)NC1=O,6.0,562.7550000000002,3.678700000000001,108.56,4,5,5,2,0.4447956033482464,O=C1CNCCOc2ccccc2CCCNC(=O)C(CCc2ccccc2)NC(=O)C2(CCCC2)N1,False
CHEMBL3923508,CC(C)C[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)C2(CCCC2)NC1=O,6.0,587.765,3.7699000000000007,124.35,5,5,4,3,0.31802827816813517,O=C1CNCCOc2ccccc2CCCNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C2(CCCC2)N1,False
CHEMBL3930400,CC(C)C[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)C2(CCCC2)NC1=O,6.0,564.7270000000002,2.9942,128.79,5,6,4,2,0.3884967758150598,O=C1CNCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2)NC(=O)C2(CCCC2)N1,False
CHEMBL3949653,CC(C)C[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@H](Cc2ccccc2)NC(=O)C(C)(C)NC1=O,6.0,522.6900000000002,2.7544000000000004,108.56,4,5,4,2,0.4939502320687168,O=C1CNCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,False
CHEMBL3937924,CC(C)C[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@H](Cc2ccccc2)NC(=O)C2(CC2)NC1=O,8.0,520.6740000000002,2.5084,108.56,4,5,4,2,0.495565156858657,O=C1CNCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2)NC(=O)C2(CC2)N1,False
CHEMBL3940653,CC(C)C[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@H](Cc2ccccc2)NC(=O)C2(CCCC2)NC1=O,8.0,548.7280000000003,3.2886000000000006,108.56,4,5,4,2,0.46908885000688216,O=C1CNCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2)NC(=O)C2(CCCC2)N1,False
CHEMBL3946954,CC(C)C[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C)NC1=O,6.0,508.6630000000002,2.3643,108.56,4,5,4,2,0.5072043849882436,O=C1CNCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,False
CHEMBL3974776,CC(C)C[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O,6.0,534.7010000000002,2.850600000000001,99.77000000000001,3,5,4,2,0.5603750383599788,O=C1NCCCc2ccccc2OCCNCC(=O)N2CCCC2C(=O)NC1Cc1ccccc1,False
CHEMBL3920711,CC(C)C[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC1=O,6.0,508.6630000000002,2.3643,108.56,4,5,4,2,0.5072043849882436,O=C1CNCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,False
CHEMBL3938163,CC(C)C[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C1=O,6.0,534.7010000000002,2.850600000000001,99.77000000000001,3,5,4,2,0.5603750383599788,O=C1NCCCc2ccccc2OCCNCC(=O)N2CCCC2C(=O)NC1Cc1ccccc1,False
CHEMBL3899825,CC(C)C[C@@H]1NCCOc2cccnc2CCCNC(=O)[C@H](Cc2ccccc2)NC(=O)C2(CCCC2)NC1=O,6.0,549.7160000000003,2.683600000000001,121.44999999999999,4,6,4,2,0.4654524444114523,O=C1CNCCOc2cccnc2CCCNC(=O)C(Cc2ccccc2)NC(=O)C2(CCCC2)N1,False
CHEMBL3902597,CC(C)C[C@@H]1NCc2ccccc2Sc2ccccc2CNC(=O)[C@H](Cc2ccccc2)NC(=O)C2(CCCC2)NC1=O,6.0,598.8130000000001,5.128400000000003,99.32999999999998,4,5,4,3,0.3339594590746081,O=C1CNCc2ccccc2Sc2ccccc2CNC(=O)C(Cc2ccccc2)NC(=O)C2(CCCC2)N1,False
CHEMBL266647,CC(C)C[C@H](NC(=O)CCN(C)C)c1cc(Cl)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2)CC1,6.337242168318426,561.5980000000002,5.675900000000006,55.89000000000001,1,4,11,2,0.383999940788297,O=C(CCc1ccccc1)N1CCN(c2ccccc2)CC1,True
